,0
17,17
18,7
19,21
20,13
21,9
22,5
23,1
0,2
1,0
2,0
3,0
4,0
5,1
6,3
7,7
8,10
9,16
10,15
11,15
12,8
13,12
14,11
15,13
16,12
17,19
18,15
19,12
20,10
21,15
22,8
23,2
0,2
1,0
2,0
3,0
4,0
5,0
6,1
7,8
8,11
9,10
10,8
11,13
12,9
13,7
14,10
15,9
16,11
17,13
18,14
19,9
20,8
21,6
22,5
23,6
0,1
1,0
2,0
3,0
4,0
5,0
6,1
7,5
8,11
9,8
10,15
11,20
12,17
13,6
14,16
15,13
16,15
17,12
18,12
19,9
20,15
21,10
22,9
23,3
0,1
1,0
2,0
3,0
4,0
5,0
6,3
7,9
8,14
9,16
10,14
11,17
12,12
13,12
14,12
15,5
16,15
17,10
18,11
19,6
20,8
21,11
22,6
23,7
0,1
1,0
2,0
3,0
4,0
5,1
6,4
7,8
8,18
9,10
10,14
11,13
12,15
13,11
14,11
15,9
16,12
17,10
18,13
19,15
20,8
21,7
22,9
23,2
0,3
1,0
2,0
3,0
4,0
5,0
6,2
7,7
8,13
9,8
10,17
11,14
12,6
13,12
14,10
15,13
16,14
17,6
18,8
19,11
20,19
21,7
22,12
23,2
0,0
1,0
2,0
3,0
4,0
5,0
6,7
7,9
8,13
9,12
10,10
11,14
12,14
13,13
14,20
15,11
16,16
17,12
18,12
19,7
20,9
21,7
22,4
23,2
0,1
1,0
2,0
3,0
4,0
5,1
6,2
7,8
8,10
9,8
10,13
11,16
12,14
13,13
14,13
15,7
16,11
17,19
18,12
19,10
20,7
21,12
22,8
23,5
0,3
1,0
2,0
3,0
4,0
5,0
6,2
7,6
8,13
9,12
10,5
11,12
12,9
13,12
14,14
15,9
16,16
17,15
18,14
19,7
20,18
21,6
22,10
23,3
0,2
1,1
2,0
3,0
4,0
5,0
6,3
7,12
8,10
9,12
10,21
11,10
12,21
13,13
14,18
15,10
16,11
17,9
18,8
19,6
20,11
21,8
22,10
23,2
0,2
1,0
2,0
3,0
4,0
5,0
6,5
7,10
8,14
9,7
10,12
11,11
12,16
13,17
14,8
15,14
16,6
17,13
18,21
19,12
20,19
21,12
22,9
23,7
0,2
1,0
2,0
3,0
4,0
5,2
6,6
7,8
8,8
9,15
10,8
11,8
12,16
13,19
14,7
15,10
16,15
17,10
18,13
19,14
20,14
21,11
22,7
23,6
0,2
1,1
2,0
3,0
4,0
5,2
6,6
7,7
8,15
9,10
10,4
11,10
12,9
13,16
14,16
15,14
16,12
17,10
18,14
19,15
20,5
21,9
22,5
23,4
0,1
1,1
2,0
3,0
4,0
5,0
6,6
7,9
8,17
9,17
10,13
11,15
12,19
13,13
14,14
15,18
16,10
17,11
18,12
19,19
20,12
21,11
22,10
23,4
0,1
1,1
2,0
3,0
4,0
5,1
6,5
7,3
8,11
9,10
10,12
11,13
12,13
13,12
14,11
15,10
16,9
17,7
18,11
19,13
20,11
21,9
22,9
23,7
0,3
1,0
2,0
3,0
4,0
5,3
6,7
7,7
8,5
9,12
10,10
11,10
12,11
13,9
14,16
15,12
16,6
17,9
18,11
19,15
20,12
21,9
22,8
23,5
0,1
1,0
2,0
3,0
4,0
5,1
6,6
7,11
8,7
9,9
10,8
11,11
12,16
13,11
14,16
15,13
16,16
17,16
18,13
19,9
20,12
21,13
22,7
23,2
0,0
1,0
2,0
3,0
4,0
5,5
6,5
7,7
8,10
9,8
10,18
11,11
12,9
13,11
14,10
15,13
16,11
17,11
18,10
19,8
20,10
21,13
22,10
23,3
0,2
1,2
2,0
3,0
4,0
5,2
6,8
7,10
8,11
9,9
10,9
11,9
12,16
13,10
14,16
15,11
16,14
17,7
18,15
19,12
20,10
21,12
22,4
23,2
0,2
1,0
2,0
3,0
4,1
5,4
6,1
7,3
8,13
9,15
10,14
11,16
12,7
13,15
14,10
15,13
16,10
17,7
18,9
19,17
20,11
21,19
22,7
23,2
0,0
1,1
2,0
3,0
4,0
5,3
6,6
7,8
8,14
9,11
10,8
11,6
12,13
13,14
14,8
15,10
16,8
17,10
18,3
19,9
20,8
21,9
22,8
23,2
0,2
1,1
2,0
3,0
4,0
5,1
6,1
7,8
8,9
9,7
10,10
11,15
12,6
13,9
14,13
15,14
16,12
17,12
18,8
19,10
20,9
21,8
22,6
23,4
0,6
1,0
2,0
3,0
4,0
5,2
6,7
7,5
8,7
9,11
10,11
11,13
12,12
13,10
14,13
15,14
16,11
17,8
18,13
19,9
20,8
21,10
22,5
23,4
0,0
1,0
2,0
3,0
4,0
5,3
6,4
7,10
8,13
9,10
10,8
11,11
12,17
13,9
14,9
15,11
16,12
17,12
18,17
19,16
20,10
21,4
22,3
23,6
0,1
1,0
2,0
3,0
4,0
5,0
6,4
7,10
8,8
9,9
10,11
11,11
12,14
13,15
14,12
15,14
16,10
17,10
18,13
19,9
20,16
21,11
22,4
23,2
0,1
1,0
2,0
3,0
4,0
5,2
6,5
7,11
8,12
9,8
10,8
11,13
12,17
13,11
14,10
15,11
16,10
17,8
18,6
19,10
20,13
21,6
22,5
23,3
0,0
1,0
2,0
3,0
4,0
5,3
6,4
7,5
8,6
9,8
10,14
11,14
12,3
13,11
14,8
15,8
16,9
17,10
18,12
19,6
20,10
21,7
22,5
23,4
0,0
1,1
2,0
3,0
4,0
5,2
6,10
7,10
8,20
9,12
10,15
11,14
12,17
13,16
14,8
15,7
16,13
17,13
18,13
19,12
20,11
21,12
22,5
23,3
0,2
1,0
2,0
3,0
4,0
5,2
6,9
7,6
8,8
9,14
10,12
11,17
12,13
13,10
14,13
15,11
16,10
17,8
18,14
19,12
20,19
21,9
22,2
23,3
0,2
1,0
2,0
3,0
4,0
5,1
6,5
7,14
8,14
9,11
10,13
11,7
12,17
13,10
14,10
15,19
16,11
17,10
18,10
19,12
20,13
21,17
22,12
23,0
0,0
1,1
2,0
3,0
4,0
5,3
6,4
7,10
8,20
9,13
10,7
11,7
12,8
13,12
14,15
15,12
16,8
17,10
18,11
19,13
20,15
21,9
22,6
23,4
0,0
1,1
2,0
3,0
4,0
5,3
6,6
7,6
8,5
9,5
10,11
11,9
12,14
13,16
14,13
15,20
16,8
17,11
18,12
19,15
20,13
21,10
22,7
23,2
0,4
1,0
2,0
3,0
4,0
5,3
6,3
7,14
8,14
9,15
10,16
11,8
12,20
13,9
14,10
15,11
16,15
17,13
18,13
19,13
20,11
21,15
22,6
23,2
0,2
1,0
2,0
3,0
4,0
5,2
6,6
7,8
8,14
9,12
10,7
11,13
12,9
13,6
14,7
15,13
16,9
17,7
18,14
19,9
20,14
21,8
22,5
23,3
0,2
1,0
2,0
3,0
4,0
5,5
6,5
7,13
8,12
9,12
10,11
11,13
12,9
13,11
14,11
15,14
16,9
17,13
18,15
19,12
20,9
21,14
22,8
23,3
0,2
1,0
2,0
3,0
4,0
5,0
6,0
7,4
8,15
9,13
10,7
11,8
12,13
13,12
14,8
15,17
16,12
17,13
18,15
19,11
20,10
21,9
22,4
23,3
0,1
1,2
2,0
3,0
4,0
5,1
6,5
7,7
8,10
9,7
10,11
11,9
12,6
13,9
14,11
15,6
16,20
17,7
18,10
19,12
20,13
21,14
22,9
23,2
0,3
1,0
2,0
3,0
4,0
5,1
6,6
7,4
8,11
9,8
10,12
11,12
12,11
13,14
14,17
15,7
16,8
17,11
18,7
19,13
20,9
21,9
22,6
23,3
0,0
1,0
2,0
3,0
4,0
5,1
6,4
7,6
8,14
9,11
10,11
11,16
12,8
13,14
14,13
15,11
16,11
17,11
18,14
19,18
20,6
21,5
22,6
23,8
0,1
1,0
2,0
3,0
4,0
5,1
6,4
7,9
8,10
9,13
10,9
11,11
12,6
13,14
14,13
15,13
16,14
17,13
18,13
19,14
20,14
21,11
22,3
23,3
0,1
1,0
2,0
3,0
4,0
5,2
6,6
7,10
8,11
9,15
10,14
11,12
12,14
13,14
14,9
15,7
16,11
17,11
18,12
19,18
20,14
21,15
22,11
23,6
0,1
1,0
2,0
3,0
4,0
5,1
6,3
7,8
8,8
9,15
10,8
11,11
12,13
13,11
14,18
15,6
16,8
17,8
18,8
19,9
20,10
21,16
22,7
23,3
0,0
1,0
2,0
3,0
4,0
5,1
6,4
7,11
8,9
9,19
10,13
11,7
12,15
13,7
14,12
15,15
16,17
17,9
18,6
19,9
20,14
21,10
22,11
23,3
0,2
1,0
2,0
3,0
4,0
5,0
6,9
7,4
8,12
9,13
10,14
11,11
12,14
13,19
14,11
15,11
