0.88,0.88,0.85,0.75,0.45,0.45,0.65,0.75,0.85,0.88,0.88,0.92
0.88,0.88,0.85,0.75,0.45,0.45,0.65,0.75,0.85,0.88,0.88,0.92
0.88,0.88,0.85,0.75,0.45,0.45,0.65,0.75,0.85,0.88,0.88,0.92
0.88,0.88,0.85,0.75,0.45,0.45,0.65,0.75,0.85,0.88,0.88,0.92
0.88,0.88,0.85,0.75,0.45,0.45,0.65,0.75,0.85,0.88,0.88,0.92
0.88,0.88,0.85,0.75,0.45,0.45,0.65,0.75,0.85,0.88,0.88,0.92
0.88,0.88,0.85,0.75,0.45,0.45,0.65,0.75,0.85,0.88,0.88,0.92
0.88,0.88,0.85,0.75,0.45,0.45,0.65,0.75,0.85,0.88,0.88,0.92
0.88,0.88,0.85,0.75,0.45,0.45,0.65,0.75,0.85,0.88,0.88,0.92
0.88,0.88,0.85,0.75,0.45,0.45,0.65,0.75,0.85,0.88,0.88,0.92
0.88,0.88,0.85,0.75,0.45,0.45,0.65,0.75,0.85,0.88,0.88,0.92
0.88,0.88,0.85,0.75,0.45,0.45,0.65,0.75,0.85,0.88,0.88,0.92
0.88,0.88,0.85,0.75,0.45,0.45,0.65,0.75,0.85,0.88,0.88,0.92
0.88,0.88,0.85,0.75,0.45,0.45,0.65,0.75,0.85,0.88,0.88,0.92
0.88,0.88,0.85,0.75,0.45,0.45,0.65,0.75,0.85,0.88,0.88,0.92
0.88,0.88,0.85,0.75,0.45,0.45,0.65,0.75,0.85,0.88,0.88,0.92
0.88,0.88,0.85,0.75,0.45,0.45,0.65,0.75,0.85,0.88,0.88,0.92
0.88,0.88,0.85,0.75,0.45,0.45,0.65,0.75,0.85,0.88,0.88,0.92
0.88,0.88,0.85,0.75,0.45,0.45,0.65,0.75,0.85,0.88,0.88,0.92
0.88,0.88,0.85,0.75,0.45,0.45,0.65,0.75,0.85,0.88,0.88,0.92
0.88,0.88,0.85,0.75,0.45,0.45,0.65,0.75,0.85,0.88,0.88,0.92
0.88,0.88,0.85,0.75,0.45,0.45,0.65,0.75,0.85,0.88,0.88,0.92
0.88,0.88,0.85,0.75,0.45,0.45,0.65,0.75,0.85,0.88,0.88,0.92
0.88,0.88,0.85,0.75,0.45,0.45,0.65,0.75,0.85,0.88,0.88,0.92
